filepath,filename,true_label_id,true_label_name,predicted_label_id,predicted_label_name,predicted_confidence,true_label_probability,brown_anole_probability,green_anole_probability,brown_green_probability_gap,brown_green_probability_sum,brown_green_confusion,correct,oof_fold,review_reason
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_8.jpg,Brown_anole_Brown_anole_8.jpg,1,Brown_anole,1,Brown_anole,0.9071121,0.9071121,0.9071121,0.06447194,0.84264016,0.9715841,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_80.jpg,Green_anole_Green_anole_80.jpg,4,Green_anole,4,Green_anole,0.90610445,0.90610445,0.04315254,0.90610445,-0.8629519,0.949257,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_190.jpg,Green_anole_Green_anole_190.jpg,4,Green_anole,4,Green_anole,0.90518296,0.90518296,0.049914207,0.90518296,-0.8552688,0.95509714,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_16.jpg,Brown_anole_Brown_anole_16.jpg,1,Brown_anole,1,Brown_anole,0.90223306,0.90223306,0.90223306,0.01575962,0.8864734,0.9179927,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_179.jpg,Green_anole_Green_anole_179.jpg,4,Green_anole,4,Green_anole,0.90045846,0.90045846,0.027208887,0.90045846,-0.8732496,0.9276673,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_2.jpg,Brown_anole_Brown_anole_2.jpg,1,Brown_anole,1,Brown_anole,0.9001333,0.9001333,0.9001333,0.065344565,0.83478874,0.9654779,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_128.jpg,Green_anole_Green_anole_128.jpg,4,Green_anole,4,Green_anole,0.89922214,0.89922214,0.045080967,0.89922214,-0.8541412,0.9443031,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_203.jpg,Green_anole_Green_anole_203.jpg,4,Green_anole,4,Green_anole,0.894549,0.894549,0.025977932,0.894549,-0.8685711,0.9205269,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_198.jpg,Green_anole_Green_anole_198.jpg,4,Green_anole,4,Green_anole,0.8929225,0.8929225,0.017824177,0.8929225,-0.87509835,0.9107467,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_21.jpg,Green_anole_Green_anole_21.jpg,4,Green_anole,4,Green_anole,0.8927411,0.8927411,0.06425421,0.8927411,-0.82848686,0.9569953,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_154.jpg,Brown_anole_Brown_anole_154.jpg,1,Brown_anole,1,Brown_anole,0.89189696,0.89189696,0.89189696,0.061681196,0.83021575,0.9535782,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_147.jpg,Green_anole_Green_anole_147.jpg,4,Green_anole,4,Green_anole,0.8902283,0.8902283,0.026189635,0.8902283,-0.86403865,0.9164179,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_37.jpg,Green_anole_Green_anole_37.jpg,4,Green_anole,4,Green_anole,0.88988394,0.88988394,0.022804,0.88988394,-0.8670799,0.91268796,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_163.jpg,Brown_anole_Brown_anole_163.jpg,1,Brown_anole,1,Brown_anole,0.8871988,0.8871988,0.8871988,0.024130087,0.8630687,0.9113289,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_97.jpg,Brown_anole_Brown_anole_97.jpg,1,Brown_anole,1,Brown_anole,0.8866113,0.8866113,0.8866113,0.05655568,0.8300556,0.943167,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_113.jpg,Brown_anole_Brown_anole_113.jpg,1,Brown_anole,1,Brown_anole,0.8847518,0.8847518,0.8847518,0.06161611,0.8231357,0.9463679,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_40.jpg,Brown_anole_Brown_anole_40.jpg,1,Brown_anole,1,Brown_anole,0.88247496,0.88247496,0.88247496,0.028521024,0.85395396,0.91099596,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_202.jpg,Brown_anole_Brown_anole_202.jpg,1,Brown_anole,1,Brown_anole,0.8779763,0.8779763,0.8779763,0.057461035,0.8205153,0.9354373,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_63.jpg,Brown_anole_Brown_anole_63.jpg,1,Brown_anole,1,Brown_anole,0.87789893,0.87789893,0.87789893,0.07995049,0.7979484,0.95784944,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_31.jpg,Brown_anole_Brown_anole_31.jpg,1,Brown_anole,1,Brown_anole,0.87192357,0.87192357,0.87192357,0.116276786,0.75564677,0.98820037,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_139.jpg,Brown_anole_Brown_anole_139.jpg,1,Brown_anole,1,Brown_anole,0.8675899,0.8675899,0.8675899,0.020024322,0.8475656,0.8876142,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_110.jpg,Green_anole_Green_anole_110.jpg,4,Green_anole,4,Green_anole,0.86729455,0.86729455,0.036985308,0.86729455,-0.8303093,0.9042798,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_81.jpg,Brown_anole_Brown_anole_81.jpg,1,Brown_anole,1,Brown_anole,0.8672823,0.8672823,0.8672823,0.09546736,0.77181494,0.9627496,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_101.jpg,Brown_anole_Brown_anole_101.jpg,1,Brown_anole,1,Brown_anole,0.86645734,0.86645734,0.86645734,0.092634186,0.77382314,0.95909154,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_10.jpg,Brown_anole_Brown_anole_10.jpg,1,Brown_anole,1,Brown_anole,0.865819,0.865819,0.865819,0.024870256,0.8409487,0.89068925,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_34.jpg,Green_anole_Green_anole_34.jpg,4,Green_anole,4,Green_anole,0.86281025,0.86281025,0.034482565,0.86281025,-0.8283277,0.8972928,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_55.jpg,Brown_anole_Brown_anole_55.jpg,1,Brown_anole,1,Brown_anole,0.86146283,0.86146283,0.86146283,0.08450383,0.776959,0.94596666,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_171.jpg,Green_anole_Green_anole_171.jpg,4,Green_anole,4,Green_anole,0.8582782,0.8582782,0.09235032,0.8582782,-0.7659279,0.9506285,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_80.jpg,Brown_anole_Brown_anole_80.jpg,1,Brown_anole,1,Brown_anole,0.85823387,0.85823387,0.85823387,0.046244867,0.811989,0.9044787,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_218.jpg,Green_anole_Green_anole_218.jpg,4,Green_anole,4,Green_anole,0.85769254,0.85769254,0.12420505,0.85769254,-0.7334875,0.9818976,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_120.jpg,Brown_anole_Brown_anole_120.jpg,1,Brown_anole,1,Brown_anole,0.85503614,0.85503614,0.85503614,0.11859914,0.736437,0.97363526,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_45.jpg,Green_anole_Green_anole_45.jpg,4,Green_anole,4,Green_anole,0.8524389,0.8524389,0.0621079,0.8524389,-0.790331,0.91454685,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_163.jpg,Green_anole_Green_anole_163.jpg,4,Green_anole,4,Green_anole,0.8518051,0.8518051,0.030549534,0.8518051,-0.82125556,0.8823546,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_40.jpg,Green_anole_Green_anole_40.jpg,4,Green_anole,4,Green_anole,0.8511065,0.8511065,0.020311944,0.8511065,-0.8307946,0.8714185,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_125.jpg,Brown_anole_Brown_anole_125.jpg,1,Brown_anole,1,Brown_anole,0.8510107,0.8510107,0.8510107,0.14095566,0.710055,0.99196637,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_156.jpg,Brown_anole_Brown_anole_156.jpg,1,Brown_anole,1,Brown_anole,0.8454727,0.8454727,0.8454727,0.09502091,0.7504518,0.9404936,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_58.jpg,Brown_anole_Brown_anole_58.jpg,1,Brown_anole,1,Brown_anole,0.83787227,0.83787227,0.83787227,0.14044313,0.6974291,0.9783154,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_116.jpg,Green_anole_Green_anole_116.jpg,4,Green_anole,4,Green_anole,0.83750665,0.83750665,0.061425038,0.83750665,-0.7760816,0.8989317,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_219.jpg,Green_anole_Green_anole_219.jpg,4,Green_anole,4,Green_anole,0.8372067,0.8372067,0.087271325,0.8372067,-0.7499354,0.92447805,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_70.jpg,Green_anole_Green_anole_70.jpg,4,Green_anole,4,Green_anole,0.834453,0.834453,0.12784882,0.834453,-0.7066042,0.9623018,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_92.jpg,Green_anole_Green_anole_92.jpg,4,Green_anole,4,Green_anole,0.8338194,0.8338194,0.024467798,0.8338194,-0.80935156,0.8582872,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_102.jpg,Brown_anole_Brown_anole_102.jpg,1,Brown_anole,1,Brown_anole,0.830493,0.830493,0.830493,0.05707345,0.7734195,0.88756645,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_150.jpg,Brown_anole_Brown_anole_150.jpg,1,Brown_anole,1,Brown_anole,0.82969713,0.82969713,0.82969713,0.13014781,0.6995493,0.95984495,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_17.jpg,Brown_anole_Brown_anole_17.jpg,1,Brown_anole,1,Brown_anole,0.8228668,0.8228668,0.8228668,0.117749564,0.7051172,0.94061637,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_204.jpg,Green_anole_Green_anole_204.jpg,4,Green_anole,4,Green_anole,0.82204026,0.82204026,0.039111093,0.82204026,-0.7829292,0.86115134,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_195.jpg,Green_anole_Green_anole_195.jpg,4,Green_anole,4,Green_anole,0.8210658,0.8210658,0.03437154,0.8210658,-0.7866942,0.85543734,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_118.jpg,Green_anole_Green_anole_118.jpg,4,Green_anole,4,Green_anole,0.8193777,0.8193777,0.059302684,0.8193777,-0.76007503,0.8786804,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_158.jpg,Brown_anole_Brown_anole_158.jpg,1,Brown_anole,1,Brown_anole,0.81717885,0.81717885,0.81717885,0.11977854,0.69740033,0.93695736,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_86.jpg,Green_anole_Green_anole_86.jpg,4,Green_anole,4,Green_anole,0.81689966,0.81689966,0.0114932675,0.81689966,-0.8054064,0.8283929,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_177.jpg,Green_anole_Green_anole_177.jpg,4,Green_anole,4,Green_anole,0.8166041,0.8166041,0.15631272,0.8166041,-0.6602914,0.9729168,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_109.jpg,Green_anole_Green_anole_109.jpg,4,Green_anole,4,Green_anole,0.8047073,0.8047073,0.04688786,0.8047073,-0.7578194,0.85159516,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_192.jpg,Green_anole_Green_anole_192.jpg,4,Green_anole,4,Green_anole,0.7970877,0.7970877,0.044560548,0.7970877,-0.7525272,0.8416483,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_146.jpg,Brown_anole_Brown_anole_146.jpg,1,Brown_anole,1,Brown_anole,0.7921926,0.7921926,0.7921926,0.1153244,0.6768682,0.90751696,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_133.jpg,Brown_anole_Brown_anole_133.jpg,1,Brown_anole,1,Brown_anole,0.7918819,0.7918819,0.7918819,0.14050521,0.6513767,0.9323871,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_210.jpg,Brown_anole_Brown_anole_210.jpg,1,Brown_anole,1,Brown_anole,0.79160124,0.79160124,0.79160124,0.04943689,0.7421644,0.8410381,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_42.jpg,Green_anole_Green_anole_42.jpg,4,Green_anole,4,Green_anole,0.7913716,0.7913716,0.02933902,0.7913716,-0.76203257,0.8207106,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_124.jpg,Brown_anole_Brown_anole_124.jpg,1,Brown_anole,1,Brown_anole,0.7904755,0.7904755,0.7904755,0.18784036,0.60263515,0.97831583,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_1.jpg,Green_anole_Green_anole_1.jpg,4,Green_anole,4,Green_anole,0.78746676,0.78746676,0.1520392,0.78746676,-0.6354276,0.93950593,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_168.jpg,Green_anole_Green_anole_168.jpg,4,Green_anole,4,Green_anole,0.7864389,0.7864389,0.03361441,0.7864389,-0.7528245,0.8200533,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_93.jpg,Green_anole_Green_anole_93.jpg,4,Green_anole,4,Green_anole,0.78281164,0.78281164,0.035657905,0.78281164,-0.74715376,0.8184695,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_96.jpg,Green_anole_Green_anole_96.jpg,4,Green_anole,4,Green_anole,0.7795911,0.7795911,0.19029954,0.7795911,-0.5892916,0.9698906,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_217.jpg,Brown_anole_Brown_anole_217.jpg,1,Brown_anole,1,Brown_anole,0.77918434,0.77918434,0.77918434,0.14035985,0.63882446,0.9195442,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_71.jpg,Brown_anole_Brown_anole_71.jpg,1,Brown_anole,1,Brown_anole,0.7790586,0.7790586,0.7790586,0.12424128,0.6548173,0.90329987,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Cuban_knight_anole/Cuban_knight_anole_Cuban_knight_anole_120.jpg,Cuban_knight_anole_Cuban_knight_anole_120.jpg,2,Cuban_knight_anole,4,Green_anole,0.7769183,0.016998647,0.1378796,0.7769183,-0.6390387,0.9147979,False,False,3,pred_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_121.jpg,Brown_anole_Brown_anole_121.jpg,1,Brown_anole,1,Brown_anole,0.7766125,0.7766125,0.7766125,0.16263324,0.6139793,0.93924576,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_3.jpg,Green_anole_Green_anole_3.jpg,4,Green_anole,4,Green_anole,0.7765379,0.7765379,0.05019161,0.7765379,-0.72634625,0.82672954,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_27.jpg,Brown_anole_Brown_anole_27.jpg,1,Brown_anole,1,Brown_anole,0.7686316,0.7686316,0.7686316,0.094777115,0.6738545,0.8634087,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_104.jpg,Brown_anole_Brown_anole_104.jpg,1,Brown_anole,1,Brown_anole,0.76722157,0.76722157,0.76722157,0.106800124,0.66042143,0.8740217,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_68.jpg,Brown_anole_Brown_anole_68.jpg,1,Brown_anole,1,Brown_anole,0.766795,0.766795,0.766795,0.1955908,0.5712042,0.9623858,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_122.jpg,Brown_anole_Brown_anole_122.jpg,1,Brown_anole,1,Brown_anole,0.7665322,0.7665322,0.7665322,0.06967764,0.69685453,0.83620983,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_144.jpg,Brown_anole_Brown_anole_144.jpg,1,Brown_anole,1,Brown_anole,0.7640157,0.7640157,0.7640157,0.13287875,0.6311369,0.89689445,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_192.jpg,Brown_anole_Brown_anole_192.jpg,1,Brown_anole,1,Brown_anole,0.7616829,0.7616829,0.7616829,0.10753276,0.6541502,0.86921567,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_47.jpg,Brown_anole_Brown_anole_47.jpg,1,Brown_anole,1,Brown_anole,0.7569686,0.7569686,0.7569686,0.21559355,0.54137504,0.9725622,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_76.jpg,Brown_anole_Brown_anole_76.jpg,1,Brown_anole,1,Brown_anole,0.7564604,0.7564604,0.7564604,0.2230497,0.5334107,0.9795101,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_145.jpg,Brown_anole_Brown_anole_145.jpg,1,Brown_anole,1,Brown_anole,0.75627184,0.75627184,0.75627184,0.15593301,0.6003388,0.91220486,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_153.jpg,Brown_anole_Brown_anole_153.jpg,1,Brown_anole,1,Brown_anole,0.75393844,0.75393844,0.75393844,0.058204517,0.6957339,0.81214297,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_189.jpg,Brown_anole_Brown_anole_189.jpg,1,Brown_anole,1,Brown_anole,0.74720573,0.74720573,0.74720573,0.119481035,0.6277247,0.86668676,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_158.jpg,Green_anole_Green_anole_158.jpg,4,Green_anole,4,Green_anole,0.7417779,0.7417779,0.0877358,0.7417779,-0.6540421,0.82951367,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_54.jpg,Green_anole_Green_anole_54.jpg,4,Green_anole,4,Green_anole,0.7411151,0.7411151,0.046779145,0.7411151,-0.69433594,0.78789425,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_170.jpg,Green_anole_Green_anole_170.jpg,4,Green_anole,2,Cuban_knight_anole,0.73786914,0.19656935,0.022332959,0.19656935,-0.17423639,0.21890232,False,False,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_47.jpg,Green_anole_Green_anole_47.jpg,4,Green_anole,4,Green_anole,0.7375767,0.7375767,0.04146481,0.7375767,-0.6961119,0.7790415,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_44.jpg,Brown_anole_Brown_anole_44.jpg,1,Brown_anole,1,Brown_anole,0.7368027,0.7368027,0.7368027,0.0727126,0.6640901,0.8095153,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_85.jpg,Brown_anole_Brown_anole_85.jpg,1,Brown_anole,1,Brown_anole,0.73601955,0.73601955,0.73601955,0.23919545,0.4968241,0.975215,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_199.jpg,Brown_anole_Brown_anole_199.jpg,1,Brown_anole,1,Brown_anole,0.73265356,0.73265356,0.73265356,0.13303253,0.59962106,0.86568606,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_132.jpg,Green_anole_Green_anole_132.jpg,4,Green_anole,4,Green_anole,0.730579,0.730579,0.02116933,0.730579,-0.7094097,0.7517483,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_123.jpg,Green_anole_Green_anole_123.jpg,4,Green_anole,4,Green_anole,0.7251658,0.7251658,0.16435003,0.7251658,-0.56081575,0.8895158,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_147.jpg,Brown_anole_Brown_anole_147.jpg,1,Brown_anole,1,Brown_anole,0.72323966,0.72323966,0.72323966,0.092807174,0.6304325,0.81604683,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_97.jpg,Green_anole_Green_anole_97.jpg,4,Green_anole,4,Green_anole,0.7220637,0.7220637,0.15705475,0.7220637,-0.565009,0.87911844,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_193.jpg,Green_anole_Green_anole_193.jpg,4,Green_anole,2,Cuban_knight_anole,0.7212884,0.19756593,0.01214152,0.19756593,-0.1854244,0.20970745,False,False,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_anole/Green_anole_Green_anole_67.jpg,Green_anole_Green_anole_67.jpg,4,Green_anole,4,Green_anole,0.71938515,0.71938515,0.06583633,0.71938515,-0.65354884,0.78522146,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_123.jpg,Brown_anole_Brown_anole_123.jpg,1,Brown_anole,1,Brown_anole,0.7180935,0.7180935,0.7180935,0.09451078,0.6235827,0.8126043,False,True,2,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_171.jpg,Brown_anole_Brown_anole_171.jpg,1,Brown_anole,1,Brown_anole,0.71611637,0.71611637,0.71611637,0.16252345,0.5535929,0.8786398,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_61.jpg,Brown_anole_Brown_anole_61.jpg,1,Brown_anole,1,Brown_anole,0.7077871,0.7077871,0.7077871,0.18705232,0.5207348,0.8948394,False,True,3,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_191.jpg,Brown_anole_Brown_anole_191.jpg,1,Brown_anole,1,Brown_anole,0.70593464,0.70593464,0.70593464,0.22711208,0.47882256,0.9330467,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Cuban_knight_anole/Cuban_knight_anole_Cuban_knight_anole_123.jpg,Cuban_knight_anole_Cuban_knight_anole_123.jpg,2,Cuban_knight_anole,4,Green_anole,0.70582783,0.14063525,0.034768965,0.70582783,-0.6710589,0.7405968,False,False,3,pred_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Brown_anole/Brown_anole_Brown_anole_188.jpg,Brown_anole_Brown_anole_188.jpg,1,Brown_anole,1,Brown_anole,0.7032536,0.7032536,0.7032536,0.27360493,0.4296487,0.97685856,False,True,1,true_brown_or_green
/kaggle/input/competitions/lizard-prediction-thomas-more/train/Green_iguana/Green_iguana_Iguana_iguana_6.jpg,Green_iguana_Iguana_iguana_6.jpg,5,Green_iguana,1,Brown_anole,0.70121944,0.049120687,0.70121944,0.01334741,0.68787205,0.7145668,False,False,1,pred_brown_or_green
