filepath,odd_size_score,is_odd_size_issue,odd_aspect_ratio_score,is_odd_aspect_ratio_issue,low_information_score,is_low_information_issue,light_score,is_light_issue,grayscale_score,is_grayscale_issue,dark_score,is_dark_issue,blurry_score,is_blurry_issue,exact_duplicates_score,is_exact_duplicates_issue,near_duplicates_score,is_near_duplicates_issue
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Black_spiny_tailed_iguana/Black_spiny-tailed_iguana_Ctenosaura_similis_1.jpg,0.9285714285714285,False,0.75,False,0.9323141976266691,False,0.7888609096021281,False,1,False,0.991748990021163,False,0.5203020368905854,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_1.jpg,0.9285714285714285,False,0.75,False,0.8988129250837821,False,0.8627988900927376,False,1,False,0.8879315327020593,False,0.446591357728808,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_10.jpg,0.9905452019764944,False,0.66650390625,False,0.9191091299021834,False,0.7483500047533262,False,1,False,0.9847260522215685,False,0.4985682676875418,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_12.jpg,0.9285714285714285,False,0.75,False,0.9268631210906135,False,0.804427436865545,False,1,False,0.9383949174764925,False,0.5765297924733923,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_13.jpg,0.9285714285714285,False,0.75,False,0.9248343445930605,False,0.8847974887069401,False,1,False,0.9262062949097724,False,0.5810462203361471,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_14.jpg,0.9265414150995837,False,0.5625,False,0.927960266005523,False,0.9767890836908737,False,1,False,0.9117101526988522,False,0.5757922948233603,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_16.jpg,0.9265414150995837,False,0.5625,False,0.9462203548291113,False,0.91743891849103,False,1,False,0.9866585616425732,False,0.562985023109524,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_17.jpg,0.9285714285714285,False,0.75,False,0.876643372874041,False,0.8062424413301129,False,1,False,0.836457295611543,False,0.4387768539426852,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_18.jpg,0.9285714285714285,False,0.75,False,0.889162823310133,False,0.659223967247886,False,1,False,0.9530706648780476,False,0.6168836691624087,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_19.jpg,0.9285714285714285,False,0.75,False,0.9381043721753548,False,0.9518900081196893,False,1,False,0.9445206274540935,False,0.5518837706022757,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_2.jpg,0.8033424205456996,False,1.0,False,0.9271089859257929,False,0.8981306594069428,False,1,False,0.8421312648760967,False,0.5728037563255063,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_20.jpg,0.9285714285714285,False,0.75,False,0.9250235556371253,False,0.8570940897211797,False,1,False,0.9049110147614947,False,0.4678181549229866,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_3.jpg,0.9285714285714285,False,0.75,False,0.9255076533851242,False,0.8328812130076861,False,1,False,0.9462592817087268,False,0.5906691799695992,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_5.jpg,0.9285714285714285,False,0.75,False,0.8982340496144892,False,0.715833384915123,False,1,False,0.9382006222208357,False,0.4215948249644238,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_6.jpg,0.8789940044604931,False,0.5068359375,False,0.8342034933366924,False,0.622181090960654,False,1,False,0.7808307369423547,False,0.4295350703599007,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_7.jpg,0.9285714285714285,False,0.75,False,0.9114150643720751,False,0.8577880566478762,False,1,False,0.9358511105074686,False,0.513124773112198,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_8.jpg,0.9265414150995837,False,0.5625,False,0.9285534510872693,False,0.8673820807914927,False,1,False,0.9406452095380254,False,0.43002651562675664,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Anolis_carolinensis_9.jpg,0.9285714285714285,False,0.75,False,0.7954755915295479,False,0.7617503272312962,False,1,False,0.8697905990952707,False,0.7757053228112234,False,0.5,True,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_1.jpg,0.9285714285714285,False,0.75,False,0.9193538756237172,False,0.8439217656913255,False,1,False,0.9813335401935493,False,0.5633157885785449,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_10.jpg,0.9285714285714285,False,0.75,False,0.9441002377562591,False,0.8967255069485564,False,1,False,0.9916971111800984,False,0.5850156285480184,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_100.jpg,0.9265414150995837,False,0.5625,False,0.938757571463289,False,0.84607460976394,False,1,False,0.9937199421050067,False,0.46959536205459307,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_101.jpg,0.9285714285714285,False,0.75,False,0.8799568631210724,False,0.8811597759737998,False,1,False,0.9712574361645232,False,0.5414209281025926,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_102.jpg,0.9905452019764944,False,0.66650390625,False,0.9031009835863618,False,0.8543552430308498,False,1,False,0.7815977779556376,False,0.5246649955610482,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_103.jpg,0.9905452019764944,False,0.66650390625,False,0.9129891438019716,False,0.9158156944037227,False,1,False,0.7804515988791377,False,0.4951459486953227,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_104.jpg,0.9265414150995837,False,0.5625,False,0.9139329470121589,False,0.8383491071798307,False,1,False,0.9866585616425732,False,0.5108162538167591,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_105.jpg,0.9265414150995837,False,0.5625,False,0.9096225442852269,False,0.8437580421139208,False,1,False,0.9873244168139005,False,0.5767800715515596,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_106.jpg,0.9285714285714285,False,0.75,False,0.9302499316397475,False,0.8712661845799525,False,1,False,0.959285176967575,False,0.5814155721082712,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_108.jpg,0.9285714285714285,False,0.75,False,0.9125783827947646,False,0.7927175524268989,False,1,False,0.8929373423841482,False,0.4704339430200165,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_11.jpg,0.926461275428192,False,0.7529296875,False,0.9287225964586283,False,0.8703107549982372,False,1,False,0.8856125238972516,False,0.5463855723606235,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_110.jpg,0.9285714285714285,False,0.75,False,0.6548549710423096,False,0.9960161803610352,False,1,False,0.6364951005875028,False,0.5849871557045013,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_111.jpg,0.9285714285714285,False,0.75,False,0.9156867929029616,False,0.8718749049380985,False,1,False,0.8254717244451901,False,0.43056712309257694,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_112.jpg,0.974812104248636,False,0.9090909090909091,False,0.9116818273439308,False,0.9817560636123303,False,1,False,0.9772686792847488,False,0.6126191828528615,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_113.jpg,0.9285714285714285,False,0.75,False,0.9391184306492933,False,0.8087245505093383,False,1,False,0.9739433947901112,False,0.47047359881035555,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_114.jpg,0.8639664754694408,False,0.84228515625,False,0.9271345544173877,False,0.8005121513260756,False,1,False,0.9850004947334514,False,0.6155740129652713,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_115.jpg,0.9285714285714285,False,0.75,False,0.940340038567182,False,0.9092491062233486,False,1,False,0.9760975663601512,False,0.4545405225303877,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_116.jpg,0.9285714285714285,False,0.75,False,0.913062097253396,False,0.9680944781866245,False,1,False,0.9908888820772868,False,0.6044693595674617,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_117.jpg,0.9265414150995837,False,0.5625,False,0.9337494502470701,False,0.8605741988809621,False,1,False,0.9612332524567616,False,0.45103571351294747,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_119.jpg,0.9539179705456764,False,0.75,False,0.8540716580423997,False,0.746840586623142,False,1,False,0.865368382553944,False,0.4730324154721488,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_120.jpg,0.9285714285714285,False,0.75,False,0.9393026305795286,False,0.8651608103176149,False,1,False,0.9668685467117701,False,0.49413152461962184,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_121.jpg,0.9285714285714285,False,0.75,False,0.879140757751752,False,0.8178729630361451,False,1,False,0.8598408067747203,False,0.4539102726170382,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_122.jpg,0.9285714285714285,False,0.75,False,0.934267854958357,False,0.8723376112334773,False,1,False,0.9126314749943302,False,0.5859277932679878,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_123.jpg,0.9265414150995837,False,0.5625,False,0.7663312246290221,False,0.9432372752555409,False,1,False,0.6181761785871939,False,0.5103921381465101,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_124.jpg,0.9905452019764944,False,0.66650390625,False,0.909371503582817,False,0.9442702461925527,False,1,False,0.8102201940111989,False,0.5079400402475801,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_125.jpg,0.9905452019764944,False,0.66650390625,False,0.918797556534263,False,0.9490196078431372,False,1,False,0.7718310289531652,False,0.5253995785152521,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_126.jpg,0.9285714285714285,False,0.75,False,0.9176008695809111,False,0.849790918496617,False,1,False,0.9558378712626667,False,0.5543533747434043,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_128.jpg,0.9285714285714285,False,0.75,False,0.903728537754218,False,0.9423850963362517,False,1,False,0.7735914933212642,False,0.42777929910637014,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_129.jpg,0.9285714285714285,False,0.75,False,0.7721268968073963,False,0.5204258585262138,False,1,False,0.7746803783376179,False,0.6208380352260687,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_13.jpg,0.9265414150995837,False,0.5625,False,0.9297769844696167,False,0.9591764894238238,False,1,False,0.9648412785585293,False,0.5969291604823088,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_131.jpg,0.6446822848598278,False,0.5263513513513514,False,0.9379843693608132,False,0.8486759703889819,False,1,False,0.9364452569898124,False,0.5340289834127001,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_132.jpg,0.9285714285714285,False,0.75,False,0.8029309237849077,False,0.9921568627450981,False,1,False,0.9042811500348455,False,0.7114851008689798,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_133.jpg,0.9285714285714285,False,0.75,False,0.8815085051075187,False,0.5759119878365507,False,1,False,0.9589315068115465,False,0.4995126512062187,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_134.jpg,0.9265414150995837,False,0.5625,False,0.9468344969883191,False,0.86098578510972,False,1,False,0.9917836002510971,False,0.5651748154798708,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_135.jpg,0.9285714285714285,False,0.75,False,0.9262152106465399,False,0.9725490196078431,False,1,False,0.9801309691298624,False,0.5596808656022252,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_136.jpg,0.9285714285714285,False,0.75,False,0.9084352822594106,False,0.9560201716924415,False,1,False,0.8077342111982276,False,0.404466587731799,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_137.jpg,0.9265414150995837,False,0.5625,False,0.9098428344587632,False,0.8781687214288015,False,1,False,0.970968164894979,False,0.5838444993518742,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_138.jpg,0.9285714285714285,False,0.75,False,0.8990585570645545,False,0.77106484904046,False,1,False,0.8511822657453664,False,0.4668034409329337,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_139.jpg,0.9265414150995837,False,0.5625,False,0.946771367505769,False,0.8472466336998807,False,1,False,0.9942459831305153,False,0.5323350796637627,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_14.jpg,0.9265414150995837,False,0.5625,False,0.9296855040514036,False,0.9405379750545669,False,1,False,0.9808875375900449,False,0.5283740741084271,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_140.jpg,0.9265414150995837,False,0.5625,False,0.9297644209260141,False,0.7608178744210535,False,1,False,0.9949109956540617,False,0.4996553354055804,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_141.jpg,0.9265414150995837,False,0.5625,False,0.9245850425253379,False,0.8668940809061876,False,1,False,0.9947250030049659,False,0.585923829139163,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_142.jpg,0.9905452019764944,False,0.66650390625,False,0.8297831812907326,False,0.9211079217197399,False,1,False,0.9911844882435951,False,0.38414642484963823,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_143.jpg,0.9297877517009598,False,0.56640625,False,0.8728811647597334,False,0.7704924617545307,False,1,False,0.9216117219794707,False,0.5320199608147294,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_144.jpg,0.967284140252103,False,0.697265625,False,0.9086340767589509,False,0.7921884966729881,False,1,False,0.8254772575950308,False,0.46637742232931767,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_145.jpg,0.9026602146062315,False,0.5341796875,False,0.8097771716797997,False,0.9033778490121711,False,1,False,0.915496323246434,False,0.5453450129022439,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_146.jpg,0.9285714285714285,False,0.75,False,0.9409350560579919,False,0.9103237485988656,False,1,False,0.9856180718046402,False,0.5575287450874672,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_147.jpg,0.9285714285714285,False,0.75,False,0.9256687205044023,False,0.8247192618169114,False,1,False,0.9669066559670203,False,0.50031175291464,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_148.jpg,0.892474849042792,False,0.9179299529534762,False,0.8233118989838175,False,0.9680944781866245,False,1,False,0.5945905449854397,False,0.3884789174288493,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_149.jpg,0.9236916118799223,False,0.55908203125,False,0.8269242320385042,False,0.9315392500835449,False,1,False,0.6471192841628268,False,0.460518109729826,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_15.jpg,0.9265414150995837,False,0.5625,False,0.9167678360315494,False,0.9036267029730024,False,1,False,0.9864064309699241,False,0.5381170534234772,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_150.jpg,0.9285714285714285,False,0.75,False,0.9199067319059578,False,0.9169787157356178,False,1,False,0.9278471814673269,False,0.5750028561082774,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_151.jpg,0.9285714285714285,False,0.75,False,0.9111340029706398,False,0.8470405239705969,False,1,False,0.9725102775332134,False,0.5503119381310537,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_153.jpg,0.9265414150995837,False,0.5625,False,0.9257098161762939,False,0.9199739565651566,False,1,False,0.9944105458601095,False,0.5883409325278866,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_154.jpg,0.9265414150995837,False,0.5625,False,0.9394146574987398,False,0.9125320512373483,False,1,False,0.9968703969098962,False,0.6012074971429348,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_156.jpg,0.9285714285714285,False,0.75,False,0.8887092602310749,False,0.7367558733727042,False,1,False,0.923101595259746,False,0.44565271382845195,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_157.jpg,0.9265414150995837,False,0.5625,False,0.92037102020689,False,0.8069708474127334,False,1,False,0.9908037583995092,False,0.5778348318184626,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_158.jpg,0.9285714285714285,False,0.75,False,0.9037267182516437,False,0.7337881618123752,False,1,False,0.9383834273984819,False,0.4910277415082904,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_159.jpg,0.9285714285714285,False,0.75,False,0.9293845704174859,False,0.939772186943322,False,1,False,0.9272273908655825,False,0.42148782040389754,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_16.jpg,0.7216677554535684,False,0.5625,False,0.9126032415386881,False,0.827066382273584,False,1,False,0.883774775987231,False,0.4743981567109452,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_160.jpg,0.9285714285714285,False,0.75,False,0.941020823347741,False,0.8830380734076126,False,1,False,0.99438033424588,False,0.5358312509008458,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_161.jpg,0.9048922638292108,False,0.783203125,False,0.7646825991642886,False,0.5285037681432304,False,1,False,0.7506894434603938,False,0.7119779858501316,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_162.jpg,0.9285714285714285,False,0.75,False,0.9448655098046089,False,0.8883811064679896,False,1,False,0.9978979213516322,False,0.5991191240031575,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_163.jpg,0.9285714285714285,False,0.75,False,0.9179180793614148,False,0.7960679830800139,False,1,False,0.9782907046510321,False,0.4817084161515274,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_164.jpg,0.9285714285714285,False,0.75,False,0.9381922634185428,False,0.8341690618779272,False,1,False,0.9573152578349027,False,0.5600153899756615,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_165.jpg,0.9265414150995837,False,0.5625,False,0.9026748743156461,False,0.8240710272291467,False,1,False,0.9248550067685046,False,0.4621216674703853,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_167.jpg,0.9265414150995837,False,0.5625,False,0.9185905155941518,False,0.814801996086365,False,1,False,0.958894435807953,False,0.5410742460597768,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_168.jpg,0.9285714285714285,False,0.75,False,0.9009257371102845,False,0.9894539693716257,False,1,False,0.9901711198562916,False,0.6469051620119819,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_17.jpg,0.9285714285714285,False,0.75,False,0.9094859243319867,False,0.8078086865616222,False,1,False,0.9916971111800984,False,0.518917086628448,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_170.jpg,0.9265414150995837,False,0.5625,False,0.8630874845531988,False,0.8128337957733458,False,1,False,0.9184450359828245,False,0.41545639637854304,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_171.jpg,0.9285714285714285,False,0.75,False,0.8722028581919036,False,0.6919425748945016,False,1,False,0.8469493120930567,False,0.4251798967076733,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_172.jpg,0.822527449165968,False,0.904296875,False,0.9169400447197132,False,0.943385667697407,False,1,False,0.9133364904516107,False,0.4807269131473827,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_173.jpg,0.913191242011766,False,0.771484375,False,0.918548889523036,False,0.9450980392156862,False,1,False,0.9994686169859808,False,0.5135581244580685,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_175.jpg,0.9285714285714285,False,0.75,False,0.910245430472501,False,0.8726513231102311,False,1,False,0.9881240600330241,False,0.5974920491841618,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_176.jpg,0.9285714285714285,False,0.75,False,0.9086659123571318,False,0.7282349262939987,False,1,False,0.9669307995343012,False,0.5188082656635227,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_177.jpg,0.9905452019764944,False,0.66650390625,False,0.7371366315759401,False,0.9666129613722995,False,1,False,0.8644079518759854,False,0.7375387029304302,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_178.jpg,0.9905452019764944,False,0.66650390625,False,0.901338621649209,False,0.8013578194881352,False,1,False,0.8799559101058237,False,0.5364366528922979,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_179.jpg,0.6658838998406036,False,0.75,False,0.8769108707113591,False,0.6939799455250213,False,1,False,0.9646979833886725,False,0.47384554491190467,False,1.0,False,1.0,False
c:/school programs/AI/ML_ENV/AI-Lizard-Prediction-Challenge/train/Brown_anole/Brown_anole_Brown_anole_18.jpg,0.9261348314896964,False,0.56201171875,False,0.8119946455132528,False,0.9857387478070838,False,1,False,0.865657721644015,False,0.5694533713253753,False,1.0,False,1.0,False
